"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"84","DSCN2847","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,1,2252.96168696999
"85","DSCN2851","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,3,2290.01551083915
"86","DSCN2855","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,4,2208.65302910488
"87","DSCN2859","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,5,3,1999.84898859778
"88","DSCN2863","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,1,2189.43982566929
"89","DSCN2867","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,4,3,2135.22157159981
"90","DSCN2934","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,4,2,2237.54747340761
"91","DSCN2938","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,3,2281.40533778388
"92","DSCN2942","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",-1,-1,1,2,2021.43268299435
"93","DSCN2946","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,2106.1088732276
"94","DSCN2950","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,2147.38095116624
"95","DSCN2954","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,2,1919.19718498217
"96","DSCN2959","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,2,2193.09667991878
"97","DSCN2963","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,5,2193.69971029911
"98","DSCN2967","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,2,2070.51089348115
"99","DSCN2971","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,1994.61139854454
"100","DSCN2975","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,5,2067.46421228693
"101","DSCN2978","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,1,2132.4347750354
"102","DSCN2982","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,1,1803.21442892487
"103","DSCN2986","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,2,2198.45201897811
"104","DSCN2990","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,4,2002.61139854454
"105","DSCN2996","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,2,2031.13831047912
"106","DSCN3000","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,4,1947.7829714198
"107","DSCN3004","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,1,1914.1261171703
"108","DSCN3008","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,4,2195.42258172659
"109","DSCN3012","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,4,2031.52308678997
"110","DSCN3014","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,5,2042.1261171703
"111","DSCN3115","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",0,0,1,5,2265.07943597608
"112","DSCN3118","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",1,0,2,3,2514.76781951815
"113","DSCN3122","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",0,0,3,5,2457.36370722354
"114","DSCN3131","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,5,1697.44992693706
"115","DSCN3135","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,4,1870.31998462214
"116","DSCN3139","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,2,1847.26616075298
"117","DSCN3143","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,5,1540.2783540618
"118","DSCN3147","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,5,1746.46212024587
"119","DSCN3151","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,5,1905.3565645486
"120","DSCN3155","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,2,1613.43268299435
"121","DSCN3160","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,3,1839.00627612316
"122","DSCN3165","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,5,2031.8002153625
"123","DSCN3169","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,4,1574.23672350146
"124","DSCN3173","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,2,1983.69971029911
"125","DSCN3177","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,1,1767.85194719061
"126","DSCN3181","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,4,1934.44487630317
"127","DSCN3185","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,2,3,1787.67532368147
"128","DSCN3234","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,3,2887.24299962462
"129","DSCN3236","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,3,3467.48268171891
"130","DSCN3240","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,2,3666.5091603776
"131","DSCN3244","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,4,3798.352739404
"132","DSCN3248","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,2,3248.44610179245
"133","DSCN3252","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,4,3602.51211897043
"134","DSCN3256","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,1,3464.8136341606
"135","DSCN3260","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,2,3700.93138316669
"136","DSCN3264","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,2,3730.85526472094
"137","DSCN3268","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,5,1,3931.24718370672
"138","DSCN3273","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,3,3791.33340342024
"139","DSCN3277","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,4,3536.04408153889
"140","DSCN3281","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,1,3847.9090885901
"141","DSCN3284","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,5,4090.2005025125
"142","DSCN3323","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,1,4,1676.04285604962
"143","DSCN3325","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,3,1,1478.86414049943
"144","DSCN3328","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,2,4,1470.03571337468
"145","DSCN3346","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,5,2872.91709781681
"146","DSCN3350","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,2,2947.45115242633
"147","DSCN3353","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,5,2996.2308063158
"148","DSCN3356","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,3,2907.70389438122
"149","DSCN3374","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,5,3,1460.57986925197
"150","DSCN3377","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,3,2,1679.8174593052
"151","DSCN3380","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,1,4,1592.60425586961
"152","DSCN3384","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,2,4,1722.06009999232
"153","DSCN3451","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,3,1768.48650686351
"154","DSCN3455","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,4,3,1882.00122548928
"155","DSCN3457","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,2,1966.75353416827
"156","DSCN3460","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,4,4,1910.32712729708
"157","DSCN3463","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,1,4,1943.11392386148
"158","DSCN3466","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,1,5,5001.1264761078
"159","DSCN3467","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,4,1,1902.5525240415
"160","DSCN3472","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,1,4,1832.00122548928
"161","DSCN3476","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,3,1,1779.51594411504
"162","DSCN3478","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,4,4,1944.81240867132
"163","DSCN3480","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,2,1961.98398154657
"164","DSCN3484","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,1,2,1392.82250993909
"165","DSCN3486","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,2,4,1840.95454429505
"166","DSCN3490","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,2,2,1838.38600180013
"167","DSCN3511","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,2,4,1511.59206256079
"168","DSCN3514","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,5,5,1542.42048968553
"169","DSCN3526","Bovidae","Reduncini","Kobus","leche","UM2",-1,0,3,3,1784.29263941167
"170","DSCN3530","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,1,1,2472.76781951815
"171","DSCN3534","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,3,2,2658.33131137919
"172","DSCN3539","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,1,5,2353.83888733001
"173","DSCN3615","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,4,3,2474.54242277373
"174","DSCN3619","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,2,2,2479.33636201307
"175","DSCN3627","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,1,3166.58109474124
"176","DSCN3631","Bovidae","Bovini","Syncerus","caffer","UM2",-2,0,4,1,4142.86955007081
"177","DSCN3637","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,4,4335.19545187862
"178","DSCN3641","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,4,3876.99444175184
"179","DSCN3645","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,4,1021.86204845838
"180","DSCN3649","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,2,970.004184082106
"181","DSCN3652","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,5,1050.58997051973
"182","DSCN3656","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,5,914.707719525824
"183","DSCN3660","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,4,966.021428024809
"184","DSCN3663","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,5,3,1012.38896039296
"185","DSCN3681","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,1,969.193000900063
"186","DSCN3684","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,1,1006.63160108008
"187","DSCN3688","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,1,965.435641587182
"188","DSCN3692","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,3,1028.20519420888
"189","DSCN3696","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,4,986.891485709898
"190","DSCN3701","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,5,901.234631460406
"191","DSCN3708","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,3,953.678282274302
"192","DSCN3756","Bovidae","Neotragini","Pelea","capreolus","UM2",1,0,3,5,1417.0651506262
"193","DSCN3760","Bovidae","Neotragini","Pelea","capreolus","UM2",0,0,5,5,1416.05295731739
"194","DSCN3764","Bovidae","Neotragini","Pelea","capreolus","UM2",1,0,4,4,1591.75144212722
"195","DSCN3783","Bovidae","Neotragini","Ourebia","ourebi","UM2",1,0,2,4,1291.30779131332
"196","DSCN3787","Bovidae","Neotragini","Ourebia","ourebi","UM2",1,0,3,4,1220.01132675704
"197","DSCN3799","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,1,2778.61558262665
"198","DSCN3803","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,1,4,3187.08362005818
"199","DSCN3807","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,239.521861300698
"200","DSCN3811","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,5,5,3190.94862710939
"201","DSCN3815","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2857.73542367379
"202","DSCN3819","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,5,3275.43390848363
"203","DSCN3823","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2930.27957955108
"204","DSCN3826","Bovidae","Hippotragini","Oryx","gazella","UM2",-2,0,3,2,2744.39018588223
"205","DSCN3830","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,4,1,3332.88975260634
"206","DSCN3834","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,4,2860.80945007849
"207","DSCN3838","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2970.14754519511
"208","DSCN3842","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,1,1,3489.87755929752
"209","DSCN3846","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,3,2648.71608769004
"210","DSCN3928","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,0,5,3,4982.80771697493
"211","DSCN3931","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,3,3,2586.18203308052
"212","DSCN3934","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,1,3,3505.35779003788
"213","DSCN3938","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,0,5,1,3374.68159980463
"214","DSCN3941","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,3,2,2566.02979618902
"215","DSCN3945","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,1,1,3,7683.79379056256
"216","DSCN3951","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,1,3,1,2245.12106653642
"217","DSCN3953","Bovidae","Hippotragini","Hippotragus","equinus","UM2",0,0,1,5,3442.73037303991
"218","DSCN3958","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,2,2,3098.08571209924
"219","DSCN3961","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,4,1,2766.84097937106
"220","DSCN3967","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,1,2,2960.44610179245
"221","DSCN3983","Bovidae","Bovini","Syncerus","caffer","UM2",-2,0,3,4,3799.16392258604
"222","DSCN3989","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,2,3347.86745802976
"223","DSCN3996","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,5,2,3362.95576978433
"224","DSCN4001","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,3,3449.64920396028
"225","DSCN4005","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,3,4294.61680811592
"226","DSCN4009","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,2,2,4289.35483144505
"227","DSCN4013","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,2,3,3726.82077683553
"228","DSCN4017","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,1,3531.42380721586
"229","DSCN4019","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,1,3231.29891553483
"230","DSCN4023","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,4,3775.40656327316
"231","DSCN4028","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,3,3652.90403795622
"232","DSCN4032","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,4,3869.4481938335
"233","DSCN4037","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,3,3895.08780414029
"234","DSCN4053","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,4,1803.92510704353
"235","DSCN4057","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,4,1980.87128317436
"236","DSCN4061","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,4,2061.42258172659
"237","DSCN4065","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,1,2088.26825279403
"238","DSCN4069","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,2056.08448660996
"239","DSCN4073","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,2,2022.46926292081
"240","DSCN4077","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,2056.1088732276
"241","DSCN4081","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,3,2005.13116780419
"242","DSCN4085","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,3,2038.895669792
"243","DSCN4089","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,2214.69465966523
"244","DSCN4135","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,4,2,2339.99112422151
"245","DSCN4139","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,4,4,2252.21652096593
"246","DSCN4143","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,5,2210.93730035235
"247","DSCN4158","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",-1,0,4,3,2393.93224971846
"248","DSCN4181","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",-1,0,NA,5,2643.75562620933
"249","DSCN4184","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,1,2508.57395206631
"250","DSCN4188","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,3,1724.18499167335
"251","DSCN4192","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,3,1778.00122548928
"252","DSCN4196","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,1,1810.68037431535
"253","DSCN4198","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,2,1852.67027304759
"254","DSCN4202","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,1,1780.31998462214
