"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"57","DSCN2764","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,2185.93224971846
"58","DSCN2768","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",0,0,NA,1,1949.76572747709
"59","DSCN2772","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,1,2097.38809384118
"60","DSCN2776","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2203.54747340761
"61","DSCN2781","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,2,2000.64292783712
"62","DSCN2785","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2384.98607358763
"63","DSCN2789","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,2035.12106653642
"64","DSCN2793","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-2,0,NA,1,2130.19213434829
"65","DSCN2797","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,2028.03275478185
"66","DSCN2801","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-1,-1,NA,2,1560.55548263433
"67","DSCN2805","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,4,2014.44487630317
"68","DSCN2809","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2225.06933470831
"69","DSCN2871","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,3,4,1800.81240867132
"70","DSCN2875","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,0,5,4,2085.03780541573
"71","DSCN2879","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,3,1740.91291373471
"72","DSCN2885","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,4,4,1683.7829714198
"73","DSCN2889","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,2,2,1451.39105243401
"74","DSCN2892","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,4,2,1819.03780541574
"75","DSCN2896","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,5,5,1808.895669792
"76","DSCN2899","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,2,1,1679.11392386148
"77","DSCN2904","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,4,3,1921.07943597608
"78","DSCN2908","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,4,1954.83679528896
"79","DSCN2913","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,3,1987.22157159981
"80","DSCN2923","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,2,1,1856.91291373471
"81","DSCN2927","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,5,3,2020.83679528896
"82","DSCN2931","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-2,0,1,2,1664.34437123978
"83","DSCN3019","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-2,0,4,2,1465.34942187367
"84","DSCN3023","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,3,1605.47431355469
"85","DSCN3027","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,2,1,1335.14126907195
"86","DSCN3031","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,2,1623.53318805774
"87","DSCN3035","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,3,2,1491.952452254
"88","DSCN3039","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,5,1487.12402512925
"89","DSCN3043","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,2,1613.57481861808
"90","DSCN3047","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,3,1,1377.6437943889
"91","DSCN3051","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,2,5,1506.59711319467
"92","DSCN3055","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-2,0,1,1,1502.63874375501
"93","DSCN3060","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,1,1722.06009999232
"94","DSCN3064","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,2,1741.13116780419
"95","DSCN3077","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,1,4,1508.46212024587
"96","DSCN3080","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,2,1383.48441482246
"97","DSCN3083","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,5,4,1802.77077811098
"98","DSCN3087","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,1,1643.13116780419
"99","DSCN3099","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,4,1448.68037431535
"100","DSCN3104","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,2,4,1388.98188950552
"101","DSCN3108","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,5,1606.06009999232
"102","DSCN3112","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,4,1602.88852711707
"103","DSCN3128","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",-1,0,4,1,1804.93015767741
"104","DSCN3191","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,4,1342.12907576313
"105","DSCN3197","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,2,1500.96464556282
"106","DSCN3200","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,5,1534.37885912519
"107","DSCN3204","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,5,1294.81536726415
"108","DSCN3210","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,5,1294.58997051973
"109","DSCN3214","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,5,2,1412.89862838483
"110","DSCN3218","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,3,1317.05800795127
"111","DSCN3222","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,5,1334.4305909533
"112","DSCN3227","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,4,1350.69761825806
"113","DSCN3231","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,2,1378.57986925197
"114","DSCN3288","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,3,2,3223.93643380057
"115","DSCN3289","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,3,5,2776.22366364086
"116","DSCN3294","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,2,2539.71399564898
"117","DSCN3296","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,1,5,2,2574.82669402119
"118","DSCN3300","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,2,3,2751.91500577576
"119","DSCN3307","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,1,3,1,2853.96377901104
"120","DSCN3312","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,2,3,2495.89776183306
"121","DSCN3316","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,1,2598.19927702322
"122","DSCN3320","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,2,2614.94444302728
"123","DSCN3334","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1",-1,0,3,4,1208.99913344822
"124","DSCN3339","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1",-1,0,5,2,1065.17575695736
"125","DSCN3361","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,1,2175.647978471
"126","DSCN3366","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,3,1977.09667991878
"127","DSCN3370","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,4,2235.30483272049
"128","DSCN3391","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,3,4,1181.9869401394
"129","DSCN3395","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,5,3,1206.99913344822
"130","DSCN3400","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,4,2,1079.200143575
"131","DSCN3408","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,4,4,1364.92301500247
"132","DSCN3412","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,3,1538.66313037265
"133","DSCN3417","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,3,5,1506.21947955876
"134","DSCN3424","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,4,5,1496.2955980045
"135","DSCN3428","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,1,2,1307.54328932551
"136","DSCN3435","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,1,1,1462.60425586961
"137","DSCN3440","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,1,1448.53823869162
"138","DSCN3443","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,1,1,1635.53318805774
"139","DSCN3447","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,3,5,1629.08953724384
"140","DSCN3494","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,2,1418.45497757094
"141","DSCN3498","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,3,3,1492.62149981231
"142","DSCN3501","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,1,2,1448.86414049943
"143","DSCN3508","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,2,5,1539.65093706383
"144","DSCN3519","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,1,5,1128.37171645025
"145","DSCN3523","Bovidae","Reduncini","Kobus","leche","LM1",-1,0,1,1,1390.76363543604
"146","DSCN3543","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,1,2312.96882964492
"147","DSCN3547","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,1,2,5,2193.10382259372
"148","DSCN3552","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,4,2430.06724266726
"149","DSCN3555","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,1,2041.09667991878
"150","DSCN3559","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,2,2693.41962313376
"151","DSCN3563","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,5,2304.49364953845
"152","DSCN3567","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,5,2624.44191771034
"153","DSCN3571","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,2,3,2887.92929112563
"154","DSCN3575","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,4,2318.19927702322
"155","DSCN3579","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,4,2324.55966671643
"156","DSCN3583","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,1,2212.57691065914
"157","DSCN3587","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,2,2097.60634791066
"158","DSCN3592","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,1,2243.57186002525
"159","DSCN3596","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,1,2148.33426997202
"160","DSCN3600","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,2,2027.31493398826
"161","DSCN3604","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,4,5,2471.81450071237
"162","DSCN3624","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,4,4,2431.57186002525
"163","DSCN3667","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,1,1,813.411254969543
"164","DSCN3671","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,3,2,735.712770159708
"165","DSCN3677","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,2,4,821.068109219035
"166","DSCN3715","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,3,3,782.340187157677
"167","DSCN3724","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,1,3,782.76659402887
"168","DSCN3728","Bovidae","Neotragini","Raphicerus","campestris","LM1",0,0,2,5,1296.7564927611
"169","DSCN3732","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,2,1,956.305699272271
"170","DSCN3736","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,4,3,777.411254969543
"171","DSCN3740","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,2,3,814.021428024809
"172","DSCN3744","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,1,3,770.825468531916
"173","DSCN3749","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,5,3,888.364573775317
"174","DSCN3753","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,1,1,814.482322781408
"175","DSCN3769","Bovidae","Neotragini","Pelea","capreolus","LM1",-2,0,1,1,1010.8914857099
"176","DSCN3774","Bovidae","Neotragini","Pelea","capreolus","LM1",0,0,5,2,1117.61940777126
"177","DSCN3778","Bovidae","Neotragini","Pelea","capreolus","LM1",-2,0,4,4,1090.00418408211
"178","DSCN3792","Bovidae","Neotragini","Ourebia","ourebi","LM1",1,0,2,5,1054.12907576313
"179","DSCN3796","Bovidae","Neotragini","Ourebia","ourebi","LM1",1,0,4,2,895.050865276332
"180","DSCN3852","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,3,3,2470.66731445476
"181","DSCN3856","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,5,1,2018.18499167335
"182","DSCN3863","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,4,3,2180.60129727678
"183","DSCN3867","Bovidae","Hippotragini","Oryx","gazella","LM1",-2,0,1,3,2104.81955134626
"184","DSCN3871","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,1,2232.98607358763
"185","DSCN3874","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,2,2294.06428407443
"186","DSCN3878","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,4,2155.99112422151
"187","DSCN3886","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,1,2,2348.96168696999
"188","DSCN3921","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,3,4,2308.82669402119
"189","DSCN3925","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,5,2,4085.95786182538
"190","DSCN3950","Bovidae","Hippotragini","Hippotragus","niger","LM1",0,0,1,1,2291.83174465507
"191","DSCN3974","Bovidae","Hippotragini","Hippotragus","equinus","LM1",1,0,5,5,2627.29473145273
"192","DSCN3980","Bovidae","Hippotragini","Hippotragus","equinus","LM1",1,0,4,2,2336.00836816421
"193","DSCN4042","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,2,3122.0785694243
"194","DSCN4047","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,2,3096.27957955108
"195","DSCN4095","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,4,1563.08953724384
"196","DSCN4099","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,4,4,1172.91587232754
"197","DSCN4103","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,1,1414.15346238077
"198","DSCN4107","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,3,1625.71695424181
"199","DSCN4111","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,2,1605.34942187367
"200","DSCN4115","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,3,1684.38600180013
"201","DSCN4119","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,3,1478.13621843807
"202","DSCN4123","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,4,3,1474.47936418858
"203","DSCN4127","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,1,1496.46212024587
"204","DSCN4131","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,5,1610.37885912519
"205","DSCN4148","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,3,2,1893.7829714198
"206","DSCN4151","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",0,0,3,4,1800.81240867132
"207","DSCN4155","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,4,5,1731.8002153625
"208","DSCN4163","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,2,1,1720.84689655673
"209","DSCN4167","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,4,2,1801.58196129302
"210","DSCN4172","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,4,2,1706.54538136656
"211","DSCN4177","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",0,0,2,1,1830.77077811098
"212","DSCN4254","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,1,1364.22958082652
"213","DSCN4258","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,4,4,1297.27626202075
"214","DSCN4262","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1265.56053326821
"215","DSCN4266","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1437.40115370178
"216","DSCN4270","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1426.94025894518
"217","DSCN4274","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,1,1252.24682476923
"218","DSCN4277","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,2,1393.82756057297
"219","DSCN4281","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,1,1473.85194719061
"220","DSCN4284","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,4,1379.30064863839
"221","DSCN4292","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,4,1482.11183182043
"222","DSCN4296","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,4,2,1383.11688245431
"223","DSCN4301","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,3,1,1468.47222151364
"224","DSCN4305","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1333.35952314143
"225","DSCN4309","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,1,1364.18795026618
"226","DSCN4317","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,1,1,1326.04581464245
"227","DSCN4321","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,4,1418.77373670381
"228","DSCN4325","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1406.65598769772
"229","DSCN4340","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,4,3517.04913217278
"230","DSCN4345","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,3,2045.42258172659
"231","DSCN4352","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,3,2,1361.44992693706
"232","DSCN4355","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,2,4,1690.04285604962
"233","DSCN4495","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,4,2794.75771825038
"234","DSCN4499","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,4,2741.87041662259
"235","DSCN4504","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,3,3356.75475965755
"236","DSCN4509","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,4,2903.3262607453
"237","DSCN4513","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,1,2806.47344700292
"238","DSCN4518","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,2,3104.27957955108
"239","DSCN4522","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,5,2754.31406743648
"240","DSCN4526","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,3,2963.98816562868
"241","DSCN4530","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,5,3474.00245097855
"242","DSCN4533","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,4,2702.02979618902
"243","DSCN4537","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,5,3169.81154211954
"244","DSCN4541","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,4,3473.1395359684
"245","DSCN4547","Bovidae","Bovini","Syncerus","caffer","LM1",-2,0,5,2,3144.64711191922
"246","DSCN4550","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,1,3447.01464428737
"247","DSCN4553","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,3,3733.18830920368
"248","DSCN4556","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,5,3121.61053199277
"249","DSCN4628","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,2,1973.86623254048
"250","DSCN4632","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,4,2065.83174465507
"251","DSCN4635","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-1,-1,NA,2,1669.46717087976
"252","DSCN4639","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,1,2207.32921933813
